,user_id,timestamp,text,has_media,likes,viral or not,replies,followers,total_likes,num_tweets
2262,362054834,Morning,1.0,False,288,0,43,39055.0,52117.0,23225.0
2263,4833994663,Morning,1.0,True,41,0,4,273.0,1164.0,384.0
2264,1215367680917532672,Morning,1.0,True,31,0,1,,,
2265,3887865078,Morning,-1.0,True,2616,0,19,55727.0,1286.0,486.0
2266,2357578274,Morning,1.0,False,33,0,1,1723.0,33237.0,36169.0
2267,836257122,Morning,0.0,False,1050,0,43,155223.0,13147.0,7724.0
2268,716096097358209024,Morning,-1.0,True,44,0,2,,,
2269,716096097358209024,Morning,1.0,False,41,0,2,,,
2270,68977380,Morning,0.0,True,1714,0,42,12286857.0,9789.0,33164.0
2271,113826230,Morning,1.0,True,292,0,4,582142.0,58859.0,12964.0
2272,716096097358209024,Morning,1.0,True,36,0,4,,,
2273,28515858,Morning,0.0,False,1052,0,20,2728479.0,3859.0,14913.0
2274,716096097358209024,Morning,1.0,False,227,0,38,,,
2275,34197550,Morning,-1.0,True,27,0,2,776.0,16333.0,3033.0
2276,716096097358209024,Morning,1.0,False,168,0,19,,,
2277,716096097358209024,Morning,-1.0,True,33,0,1,,,
2278,716096097358209024,Morning,1.0,False,110,0,3,,,
2279,716096097358209024,Morning,-1.0,False,598,0,206,,,
2280,157611507,Morning,1.0,False,25,0,1,10674.0,35775.0,39514.0
2281,117935291,Morning,1.0,True,92,0,1,474.0,83.0,3649.0
2282,1012688923145920512,Morning,1.0,True,43,0,3,,,
2283,36035604,Morning,-1.0,False,142,0,7,45153.0,16057.0,4899.0
2284,67617164,Morning,-1.0,True,66,0,10,3528.0,7672.0,35336.0
2285,836257122,Morning,0.0,False,1065,0,95,155223.0,13147.0,7724.0
2286,41786801,Morning,1.0,False,90,0,0,91962.0,23640.0,28778.0
2287,41786801,Morning,1.0,False,295,0,14,91962.0,23640.0,28778.0
2288,41786801,Morning,0.0,True,79,0,6,91962.0,23640.0,28778.0
2289,41786801,Morning,-1.0,False,123,0,2,91962.0,23640.0,28778.0
2290,43112080,Night,-1.0,False,94,0,10,26760.0,33511.0,35769.0
2291,76383492,Evening,1.0,False,63,0,7,14259.0,59.0,115093.0
2292,377014007,Evening,-1.0,False,83,0,7,131285.0,496.0,16973.0
2293,135820654,Evening,0.0,False,254,0,34,214412.0,12232.0,10988.0
2294,592485538,Evening,-1.0,False,536,0,14,37520.0,86791.0,75198.0
2295,1003679162,Evening,0.0,True,275,0,5,5740.0,36257.0,42962.0
2296,715441794541035520,Evening,-1.0,False,30,0,3,,,
2297,93214982,Evening,0.0,False,196,0,32,1237677.0,7691.0,319689.0
2298,17670329,Evening,1.0,False,71,0,6,17798.0,4385.0,43205.0
2299,815094468202364928,Evening,0.0,True,176,0,99,,,
2300,301912709,Evening,-1.0,False,80,0,5,42424.0,26756.0,225501.0
2301,128479646,Evening,0.0,False,122,0,8,203044.0,18560.0,26060.0
2302,2197900465,Evening,0.0,True,176,0,4,22022.0,18477.0,4689.0
2303,41786801,Evening,-1.0,False,106,0,0,91962.0,23640.0,28778.0
2304,282985930,Evening,0.0,False,18,0,0,7730.0,17239.0,130139.0
2305,83663427,Evening,-1.0,False,133,0,5,168698.0,380.0,22617.0
2306,1110546935276949504,Evening,1.0,True,253,0,5,,,
2307,399437937,Evening,0.0,False,710,0,41,162903.0,31313.0,73743.0
2308,2673327426,Evening,-1.0,False,62,0,10,31108.0,9928.0,63033.0
2309,301912709,Evening,-1.0,False,45,0,6,42424.0,26756.0,225501.0
2310,14525762,Evening,-1.0,True,111,0,24,94981.0,2792.0,45154.0
2311,959285621490515969,Evening,0.0,False,1996,0,18,,,
2312,3360496814,Evening,0.0,True,90,0,6,78821.0,1002.0,34846.0
2313,3360496814,Evening,0.0,False,127,0,2,78821.0,1002.0,34846.0
2314,550377428,Evening,-1.0,False,525,0,12,82701.0,22279.0,18781.0
2315,772765198402936832,Evening,-1.0,True,31,0,1,,,
2316,1222922409189113856,Evening,0.0,False,47,0,12,,,
2317,41786801,Evening,1.0,True,97,0,2,91962.0,23640.0,28778.0
2318,499077644,Evening,-1.0,True,81,0,4,705.0,15002.0,8441.0
2319,41786801,Evening,-1.0,False,244,0,4,91962.0,23640.0,28778.0
2320,41786801,Evening,-1.0,False,45,0,0,91962.0,23640.0,28778.0
2321,40044280,Evening,-1.0,False,65,0,4,26588.0,944.0,331734.0
2322,157969865,Evening,0.0,True,226,0,5,2412.0,3131.0,2436.0
2323,41786801,Noon,-1.0,True,67,0,4,91962.0,23640.0,28778.0
2324,274810425,Noon,1.0,True,26,0,1,14315.0,7763.0,76764.0
2325,28515858,Noon,-1.0,False,714,0,31,2728479.0,3859.0,14913.0
2326,254716573,Noon,1.0,True,76,0,4,6365.0,11394.0,61279.0
2327,4642092682,Noon,-1.0,True,86,0,3,212518.0,12393.0,25727.0
2328,764553876129345536,Noon,1.0,True,317,0,13,,,
2329,3171723252,Noon,-1.0,False,196,0,18,12526.0,2363.0,7821.0
2330,928219752,Noon,-1.0,False,134,0,13,1175548.0,50232.0,47981.0
2331,4646731597,Noon,0.0,False,99,0,2,16307.0,80417.0,60869.0
2332,215224249,Noon,1.0,True,345,0,3,25050.0,6601.0,50129.0
2333,41786801,Noon,-1.0,False,101,0,1,91962.0,23640.0,28778.0
2334,128479646,Noon,-1.0,True,220,0,14,203044.0,18560.0,26060.0
2335,3360496814,Noon,0.0,True,194,0,10,78821.0,1002.0,34846.0
2336,41786801,Noon,-1.0,False,81,0,0,91962.0,23640.0,28778.0
2337,41786801,Noon,-1.0,False,316,0,24,91962.0,23640.0,28778.0
2338,1702174141,Noon,0.0,True,171,0,18,2629.0,1804.0,3029.0
2339,477756438,Noon,1.0,False,304,0,33,95270.0,32090.0,28381.0
2340,41786801,Noon,1.0,True,62,0,2,91962.0,23640.0,28778.0
2341,3270606126,Noon,1.0,False,39,0,5,9051.0,762.0,979.0
2342,823887818367741953,Noon,1.0,True,17,0,0,,,
2343,1449676464,Noon,1.0,True,41,0,4,6171.0,70076.0,22991.0
2344,192587292,Noon,1.0,False,36,0,13,3060.0,4262.0,18332.0
2345,17670329,Noon,1.0,True,51,0,3,17798.0,4385.0,43205.0
2346,41786801,Noon,0.0,False,214,0,7,91962.0,23640.0,28778.0
2347,102625402,Noon,-1.0,False,71,0,9,31678.0,9537.0,8456.0
2348,947005649707327488,Noon,-1.0,True,46,0,10,,,
2349,121044171,Noon,-1.0,False,151021,1,5389,17047913.0,12092.0,4176.0
2350,68705908,Morning,0.0,False,172,0,14,476766.0,193.0,2188.0
2351,147474517,Morning,-1.0,False,57,0,18,2265.0,34020.0,195481.0
2352,139779018,Morning,-1.0,False,74,0,5,5183.0,36748.0,13473.0
2353,149867417,Morning,1.0,False,100,0,27,13655.0,453.0,1310.0
2354,41786801,Morning,1.0,True,80,0,1,91962.0,23640.0,28778.0
2355,597705671,Morning,1.0,False,39,0,0,4817.0,15596.0,7880.0
2356,36856702,Morning,1.0,False,306,0,36,2279.0,1341.0,738.0
2357,745906377319714816,Morning,0.0,True,26,0,3,,,
2358,41786801,Morning,0.0,True,92,0,0,91962.0,23640.0,28778.0
2359,126532624,Morning,1.0,False,93,0,3,3250.0,1284.0,2059.0
2360,3292127106,Morning,1.0,False,65,0,1,998.0,768.0,832.0
2361,41786801,Morning,-1.0,False,82,0,1,91962.0,23640.0,28778.0
2362,72888855,Morning,-1.0,True,48,0,4,160266.0,4046.0,92610.0
2363,1217329236962201600,Morning,0.0,True,313,0,23,,,
2364,128984274,Morning,1.0,False,23,0,1,3962.0,81161.0,95546.0
2365,78221762,Morning,1.0,False,74,0,5,2779.0,37211.0,24876.0
2366,728686302,Morning,1.0,True,81,0,6,3390.0,17939.0,26434.0
2367,41786801,Morning,1.0,True,68,0,0,91962.0,23640.0,28778.0
2368,139779018,Morning,-1.0,False,46,0,3,5183.0,36748.0,13473.0
2369,751224541867872261,Morning,1.0,False,96,0,0,,,
2370,41786801,Morning,-1.0,False,202,0,3,91962.0,23640.0,28778.0
2371,945691417254412288,Morning,-1.0,False,405,0,82,,,
2372,41786801,Morning,-1.0,False,100,0,0,91962.0,23640.0,28778.0
2373,128479646,Morning,0.0,True,126,0,5,203044.0,18560.0,26060.0
2374,474079672,Morning,1.0,True,76,0,10,16752.0,16954.0,11683.0
2375,41786801,Morning,-1.0,True,93,0,3,91962.0,23640.0,28778.0
2376,48634737,Morning,0.0,True,2576,0,55,26856.0,878.0,1408.0
2377,112299647,Morning,0.0,False,105,0,8,10883.0,38.0,15220.0
2378,939890655332933632,Morning,1.0,False,86,0,5,,,
2379,102625402,Night,-1.0,True,61,0,4,31678.0,9537.0,8456.0
2380,1146647340159098880,Night,0.0,False,41,0,4,,,
2381,93214982,Evening,-1.0,False,261,0,29,1237677.0,7691.0,319689.0
2382,1217017676,Evening,-1.0,False,185,0,4,145860.0,12501.0,79230.0
2383,1217017676,Evening,-1.0,False,185,0,4,145860.0,12501.0,79232.0
2384,891320640288043008,Evening,-1.0,True,227,0,14,,,
2385,3060836348,Evening,0.0,True,67,0,2,67545.0,20863.0,17597.0
2386,128479646,Evening,0.0,False,83,0,4,203044.0,18560.0,26060.0
2387,799190504969826304,Evening,1.0,True,72,0,1,,,
2388,41786801,Evening,-1.0,False,325,0,11,91962.0,23640.0,28778.0
2389,141224627,Evening,1.0,False,340,0,19,715.0,3636.0,1786.0
2390,919142717288013824,Evening,0.0,False,106,0,5,,,
2391,100945273,Evening,-1.0,True,956,0,57,132352.0,3155.0,4391.0
2392,91291184,Evening,1.0,True,75,0,0,5692.0,9472.0,20902.0
2393,1513077138,Evening,-1.0,False,63,0,29,79357.0,5144.0,67434.0
2394,1174971856002015232,Evening,1.0,False,33,0,5,,,
2395,1442934157,Noon,1.0,True,64,0,0,7763.0,418.0,2607.0
2396,1442934157,Noon,1.0,True,29,0,0,7763.0,418.0,2607.0
2397,147018978,Noon,0.0,False,10208,1,154,2237.0,59432.0,12998.0
2398,85840063,Noon,-1.0,True,24,0,2,845.0,1490.0,3653.0
2399,135110894,Noon,1.0,False,759,0,44,325340.0,17350.0,26288.0
2400,598183776,Noon,1.0,False,171,0,4,2943.0,4825.0,10835.0
2401,862629452559273985,Noon,0.0,True,136,0,3,,,
2402,93214982,Noon,0.0,True,241,0,39,1237677.0,7691.0,319689.0
2403,95672065,Noon,1.0,False,295,0,12,19043.0,16844.0,126052.0
2404,4642092682,Noon,-1.0,False,148,0,4,212518.0,12393.0,25727.0
2405,312506699,Noon,0.0,True,344,0,8,48331.0,15842.0,4623.0
2406,1580409583,Noon,-1.0,True,161,0,8,12955.0,757.0,662.0
2407,26500486,Noon,0.0,False,53,0,2,255103.0,1130.0,29657.0
2408,3030449857,Noon,1.0,True,25,0,1,834.0,17622.0,57014.0
2409,3977286004,Noon,1.0,True,96,0,0,5302.0,18089.0,20371.0
2410,17670329,Noon,0.0,True,62,0,4,17798.0,4385.0,43205.0
2411,481188960,Noon,0.0,False,156,0,4,4347.0,54917.0,34114.0
2412,23535456,Noon,1.0,True,265,0,15,29228.0,3060.0,23148.0
2413,74787719,Noon,1.0,True,1029,0,29,328726.0,1289.0,6856.0
2414,4642092682,Noon,0.0,False,83,0,4,212518.0,12393.0,25727.0
2415,17670329,Noon,0.0,False,575,0,8,17798.0,4385.0,43205.0
2416,128479646,Noon,-1.0,True,216,0,9,203044.0,18560.0,26060.0
2417,849372606,Noon,1.0,True,490,0,7,1484621.0,490.0,1661.0
2418,41786801,Noon,0.0,False,154,0,0,91962.0,23640.0,28778.0
2419,545110987,Noon,0.0,False,22,0,4,26045.0,14096.0,157873.0
2420,2311557998,Noon,1.0,False,673,0,15,73869.0,63582.0,50957.0
2421,4185077044,Noon,1.0,False,141,0,2,174.0,169.0,121.0
2422,889360770517143555,Noon,1.0,False,28,0,2,,,
2423,569902039,Noon,-1.0,True,70,0,3,3683.0,10206.0,7700.0
2424,321380775,Noon,1.0,False,56,0,2,25560.0,274338.0,22101.0
2425,348897168,Morning,1.0,False,130,0,4,656137.0,16153.0,125358.0
2426,102625402,Morning,1.0,False,105,0,5,31678.0,9537.0,8456.0
2427,2832977833,Morning,-1.0,False,326,0,13,3552.0,121486.0,86729.0
2428,95193484,Morning,-1.0,True,59,0,2,15298.0,11108.0,17105.0
2429,135110894,Morning,1.0,False,2003,0,24,325340.0,17350.0,26288.0
2430,481188960,Morning,1.0,False,197,0,11,4347.0,54917.0,34114.0
2431,17670329,Morning,1.0,False,24,0,0,17798.0,4385.0,43205.0
2432,1071973686297747457,Morning,0.0,True,27,0,4,,,
2433,938388619332550656,Morning,1.0,True,72,0,1,,,
2434,339159200,Morning,1.0,True,264,0,68,4528.0,1605.0,4984.0
2435,231422245,Morning,-1.0,True,182,0,7,57256.0,48474.0,58325.0
2436,307298757,Morning,-1.0,False,87,0,3,29048.0,43027.0,114327.0
2437,780055150110973953,Morning,0.0,True,133,0,17,,,
2438,41786801,Morning,-1.0,True,135,0,3,91962.0,23640.0,28778.0
2439,67845590,Morning,0.0,False,39,0,0,13085.0,69960.0,36961.0
2440,938117343602814976,Morning,1.0,True,210,0,36,,,
2441,928219752,Morning,1.0,False,113,0,6,1175548.0,50232.0,47981.0
2442,41786801,Morning,0.0,True,70,0,2,91962.0,23640.0,28778.0
2443,3153447368,Morning,-1.0,False,46,0,3,7067.0,5238.0,6468.0
2444,121573949,Morning,-1.0,False,111,0,3,44025.0,16692.0,9407.0
2445,181544347,Morning,0.0,False,89,0,15,10964.0,100169.0,60929.0
2446,35123512,Morning,1.0,False,17,0,0,820.0,3798.0,1550.0
2447,1664888048,Morning,1.0,False,1239,0,33,18291.0,4470.0,1271.0
2448,1664888048,Morning,1.0,False,1239,0,33,18292.0,4470.0,1271.0
2449,231422245,Morning,1.0,False,74,0,0,57256.0,48474.0,58325.0
2450,2847050373,Morning,0.0,False,23,0,5,8875.0,4141.0,4275.0
2451,481188960,Morning,0.0,False,143,0,4,4347.0,54917.0,34114.0
2452,65701988,Morning,1.0,True,148,0,9,17845.0,174435.0,61059.0
2453,128479646,Morning,0.0,False,120,0,6,203044.0,18560.0,26060.0
2454,399437937,Morning,0.0,True,150,0,7,162903.0,31313.0,73743.0
2455,3313143320,Morning,-1.0,True,530,0,31,411618.0,3419.0,6373.0
2456,41786801,Morning,-1.0,True,157,0,2,91962.0,23640.0,28778.0
2457,2914896570,Morning,0.0,False,28,0,1,926.0,15960.0,21709.0
2458,2849854766,Morning,1.0,True,15,0,3,10003.0,32764.0,42572.0
2459,2847050373,Morning,0.0,False,67,0,6,8875.0,4141.0,4275.0
2460,17670329,Morning,1.0,True,28,0,2,17798.0,4385.0,43205.0
2461,928219752,Morning,1.0,False,391,0,40,1175548.0,50232.0,47981.0
2462,727050288310296576,Morning,1.0,False,3406,0,50,,,
2463,4429974280,Morning,1.0,True,66,0,1,20943.0,49598.0,42801.0
2464,2580563778,Morning,0.0,False,96,0,2,37128.0,192.0,7309.0
2465,4642092682,Morning,1.0,True,129,0,8,212518.0,12393.0,25727.0
2466,128479646,Morning,0.0,False,107,0,10,203044.0,18560.0,26060.0
2467,48634737,Morning,1.0,True,1209,0,29,26856.0,878.0,1408.0
2468,2741362778,Morning,1.0,False,39,0,0,83.0,5035.0,4989.0
2469,1196001299394752512,Morning,1.0,False,427,0,30,,,
2470,102625402,Night,-1.0,False,59,0,3,31678.0,9537.0,8456.0
2471,48675698,Evening,-1.0,False,197,0,11,4509.0,4915.0,12806.0
2472,1517169710,Evening,0.0,False,706,0,15,26180.0,9053.0,11385.0
2473,141236249,Evening,1.0,True,1845,0,33,82971.0,2927.0,46789.0
2474,128479646,Evening,1.0,False,212,0,8,203044.0,18560.0,26060.0
2475,4642092682,Evening,0.0,True,193,0,7,212518.0,12393.0,25727.0
2476,253512688,Evening,1.0,False,148,0,5,23906.0,2467.0,7636.0
2477,55363419,Evening,-1.0,False,541,0,14,31301.0,47825.0,59726.0
2478,139779018,Evening,-1.0,False,1337,0,29,5183.0,36748.0,13473.0
2479,17801716,Evening,1.0,False,306,0,14,18364.0,5641.0,30088.0
2480,1167889267,Evening,1.0,True,15,0,1,2192.0,110983.0,35180.0
2481,924235591020978179,Evening,1.0,True,543,0,54,,,
2482,448705839,Evening,-1.0,True,392,0,33,10505.0,906.0,4953.0
2483,41786801,Evening,0.0,False,84,0,5,91962.0,23640.0,28778.0
2484,41786801,Evening,-1.0,False,93,0,1,91962.0,23640.0,28778.0
2485,28381652,Noon,1.0,True,140,0,20,7225.0,9824.0,51186.0
2486,2449855266,Noon,-1.0,True,102,0,11,302.0,6785.0,5408.0
2487,1167889267,Noon,0.0,True,26,0,1,2192.0,110983.0,35180.0
2488,41786801,Noon,-1.0,False,118,0,4,91962.0,23640.0,28778.0
2489,1580409583,Noon,-1.0,True,99,0,9,12955.0,757.0,662.0
2490,228420453,Noon,-1.0,True,609,0,93,114804.0,1375.0,26153.0
2491,39714993,Noon,0.0,True,13,0,5,57950.0,104552.0,325343.0
2492,794919754339270658,Noon,1.0,True,101,0,4,,,
2493,1082653484690952193,Noon,-1.0,True,72,0,0,,,
2494,28381652,Noon,1.0,False,26,0,3,7225.0,9824.0,51186.0
2495,1193074401341652994,Noon,1.0,True,87,0,42,,,
2496,130129908,Noon,-1.0,False,110,0,0,10972.0,13588.0,8489.0
2497,1153732508866899968,Noon,1.0,False,32,0,0,,,
2498,3241214268,Noon,1.0,False,352,0,19,732730.0,83146.0,14249.0
2499,41786801,Noon,-1.0,False,94,0,4,91962.0,23640.0,28778.0
2500,41786801,Noon,1.0,True,44,0,0,91962.0,23640.0,28778.0
2501,794794277016457216,Noon,-1.0,True,98,0,5,,,
2502,198831987,Noon,1.0,True,31,0,3,15803.0,66703.0,16299.0
2503,2383866973,Noon,1.0,True,69,0,41,792.0,23905.0,26435.0
2504,335921707,Noon,0.0,True,72,0,5,1894.0,14889.0,10373.0
2505,128479646,Noon,-1.0,True,118,0,7,203044.0,18560.0,26060.0
2506,1517169710,Noon,0.0,False,280,0,13,26180.0,9053.0,11385.0
2507,134495485,Noon,0.0,False,37,0,4,3095.0,8696.0,12866.0
2508,2202842556,Noon,0.0,False,3049,0,73,110015.0,113.0,3301.0
2509,41786801,Noon,1.0,False,152,0,4,91962.0,23640.0,28778.0
2510,83297832,Noon,-1.0,False,1068,0,52,1144921.0,4221.0,3942.0
2511,4606618996,Noon,0.0,False,365,0,2,161.0,25385.0,5039.0
2512,74967786,Morning,-1.0,False,1269,0,65,26239.0,1140.0,1911.0
2513,3384276012,Morning,1.0,True,71,0,4,44817.0,4914.0,54706.0
2514,28381652,Morning,-1.0,False,37,0,5,7225.0,9824.0,51186.0
2515,1089376214513418242,Morning,0.0,False,158,0,12,,,
2516,128479646,Morning,0.0,False,125,0,8,203044.0,18560.0,26060.0
2517,4646731597,Morning,0.0,False,583,0,46,16307.0,80417.0,60869.0
2518,128479646,Morning,-1.0,True,59,0,0,203044.0,18560.0,26060.0
2519,2918214640,Morning,1.0,True,823,0,35,3447.0,2601.0,559.0
2520,2918214640,Morning,1.0,True,823,0,35,3447.0,2603.0,559.0
2521,108577950,Morning,-1.0,False,206,0,16,740158.0,3941.0,31452.0
2522,41786801,Morning,1.0,False,252,0,2,91962.0,23640.0,28778.0
2523,74967786,Morning,1.0,True,65,0,6,26239.0,1140.0,1911.0
2524,181544347,Morning,0.0,False,42,0,2,10964.0,100169.0,60929.0
2525,1411792496,Morning,0.0,True,183,0,6,43.0,3708.0,506.0
2526,455569276,Morning,1.0,True,308,0,27,3645.0,11891.0,7523.0
2527,3313143320,Morning,0.0,False,375,0,24,411618.0,3419.0,6373.0
2528,1138533387260448768,Morning,1.0,True,54,0,1,,,
2529,553338838,Morning,1.0,True,170,0,4,3204.0,693.0,705.0
2530,1854214122,Morning,-1.0,True,29,0,2,1434.0,4391.0,2581.0
2531,121573949,Morning,0.0,False,376,0,24,44025.0,16692.0,9407.0
2532,41786801,Morning,0.0,True,107,0,1,91962.0,23640.0,28778.0
2533,121573949,Morning,1.0,False,41,0,1,44025.0,16692.0,9407.0
2534,17670329,Morning,-1.0,False,119,0,1,17798.0,4385.0,43205.0
2535,28381652,Morning,-1.0,False,26,0,5,7225.0,9824.0,51186.0
2536,447626422,Morning,1.0,True,296,0,8,3930.0,34162.0,5580.0
2537,41786801,Morning,1.0,False,87,0,0,91962.0,23640.0,28778.0
2538,72888855,Morning,-1.0,True,34,0,6,160266.0,4046.0,92610.0
2539,1664888048,Morning,1.0,True,327,0,22,18291.0,4470.0,1271.0
2540,1664888048,Morning,1.0,True,327,0,22,18292.0,4470.0,1271.0
2541,74967786,Morning,1.0,False,255,0,26,26239.0,1140.0,1911.0
2542,139779018,Morning,0.0,False,14,0,2,5183.0,36748.0,13473.0
2543,1188453247985410049,Morning,0.0,True,64,0,2,,,
2544,41786801,Morning,0.0,True,61,0,1,91962.0,23640.0,28778.0
2545,614156493,Morning,1.0,False,3683,0,140,643927.0,9667.0,21025.0
2546,101966101,Morning,0.0,True,649,0,10,83034.0,10071.0,28348.0
2547,72888855,Morning,0.0,True,46,0,0,160266.0,4046.0,92610.0
2548,928219752,Morning,1.0,False,86,0,9,1175548.0,50232.0,47981.0
2549,794794277016457216,Morning,-1.0,False,34,0,0,,,
2550,102095157,Morning,1.0,True,451,0,7,19760.0,59857.0,32966.0
2551,119762699,Morning,0.0,False,56,0,3,3460.0,9959.0,8264.0
2552,764322567851155456,Morning,1.0,False,155,0,7,,,
2553,41786801,Morning,0.0,False,155,0,5,91962.0,23640.0,28778.0
2554,268746755,Morning,1.0,False,235,0,1,5313.0,38607.0,10947.0
2555,58021077,Morning,0.0,True,48,0,3,546.0,1273.0,7540.0
2556,187429113,Morning,1.0,False,144,0,1,17747.0,14122.0,15475.0
2557,41786801,Morning,-1.0,False,178,0,4,91962.0,23640.0,28778.0
2558,296107913,Morning,-1.0,False,64,0,9,13657.0,5910.0,16195.0
2559,296107913,Morning,-1.0,False,64,0,9,13658.0,5910.0,16195.0
2560,72888855,Morning,1.0,False,81,0,6,160266.0,4046.0,92610.0
2561,68977380,Morning,-1.0,True,812,0,40,12286857.0,9789.0,33164.0
2562,4642092682,Morning,-1.0,True,196,0,8,212518.0,12393.0,25727.0
2563,4642092682,Morning,0.0,True,87,0,6,212518.0,12393.0,25727.0
2564,928219752,Morning,-1.0,False,141,0,25,1175548.0,50232.0,47981.0
2565,841609973687762944,Morning,1.0,True,292,0,14,,,
2566,716096097358209024,Morning,1.0,False,66,0,2,,,
2567,928219752,Morning,-1.0,False,230,0,27,1175548.0,50232.0,47981.0
2568,38639460,Morning,1.0,False,30,0,2,25297.0,2202.0,38122.0
2569,66624196,Morning,1.0,False,186,0,5,27606.0,19766.0,17381.0
2570,1201006637793734657,Morning,1.0,True,33,0,0,,,
2571,56179192,Night,-1.0,False,153,0,14,21203.0,5650.0,45634.0
2572,17801716,Evening,1.0,False,118,0,5,18364.0,5641.0,30088.0
2573,1178019830,Evening,1.0,False,92,0,0,3640.0,2822.0,5168.0
2574,17801716,Evening,1.0,True,153,0,65,18364.0,5641.0,30088.0
2575,129184424,Evening,1.0,False,372,0,6,17481.0,46609.0,42084.0
2576,41786801,Evening,1.0,False,97,0,1,91962.0,23640.0,28778.0
2577,17670329,Evening,1.0,False,85,0,1,17798.0,4385.0,43205.0
2578,827076316847562753,Evening,1.0,True,35,0,3,,,
2579,41786801,Evening,0.0,True,77,0,2,91962.0,23640.0,28778.0
2580,41786801,Evening,-1.0,False,406,0,8,91962.0,23640.0,28778.0
2581,128479646,Evening,0.0,True,137,0,3,203044.0,18560.0,26060.0
2582,3171723252,Evening,-1.0,True,90,0,9,12526.0,2363.0,7821.0
2583,416912120,Evening,-1.0,False,184,0,11,40155.0,462866.0,712951.0
2584,17801716,Evening,-1.0,True,6665,1,294,18364.0,5641.0,30088.0
2585,2395844923,Evening,0.0,False,47,0,11,6989.0,38380.0,35838.0
2586,17670329,Evening,-1.0,True,60,0,3,17798.0,4385.0,43205.0
2587,755765156227928065,Evening,-1.0,True,152,0,17,,,
2588,117351587,Evening,1.0,True,38,0,4,1556.0,36147.0,15558.0
2589,1162735767480877056,Evening,0.0,True,48,0,1,,,
2590,2683996789,Evening,0.0,True,316,0,5,42609.0,1986.0,5935.0
2591,215224249,Evening,1.0,True,484,0,4,25050.0,6601.0,50129.0
2592,596520120,Evening,-1.0,True,62,0,1,7008.0,35092.0,14059.0
2593,1216568660057178112,Evening,-1.0,True,198,0,1,,,
2594,728686302,Evening,0.0,True,62,0,1,3390.0,17939.0,26434.0
2595,1023344224127934464,Evening,1.0,False,75,0,2,,,
2596,560762145,Noon,-1.0,False,892,0,48,23178.0,685.0,939.0
2597,102704469,Noon,1.0,False,63,0,3,5867.0,6046.0,11993.0
2598,17670329,Noon,0.0,False,108,0,1,17798.0,4385.0,43205.0
2599,108577950,Noon,-1.0,False,224,0,30,740158.0,3941.0,31452.0
2600,37716646,Noon,0.0,False,315,0,0,5873.0,61271.0,31615.0
2601,889360770517143555,Noon,0.0,False,83,0,4,,,
2602,141121573,Noon,1.0,False,29,0,0,92.0,1612.0,4949.0
2603,1464415993,Noon,-1.0,True,81,0,4,35456.0,4600.0,30021.0
2604,355323100,Noon,1.0,False,148,0,6,4003.0,19631.0,13738.0
2605,41786801,Noon,0.0,True,139,0,0,91962.0,23640.0,28778.0
2606,803559282822279168,Noon,1.0,True,198,0,1,,,
2607,103814610,Noon,0.0,True,39,0,0,1423.0,69799.0,14532.0
2608,3360496814,Noon,-1.0,False,269,0,17,78821.0,1002.0,34846.0
2609,708722250,Noon,1.0,True,217,0,1,4213.0,15672.0,4527.0
2610,129184424,Noon,0.0,True,110,0,6,17481.0,46609.0,42084.0
2611,119762699,Noon,0.0,False,91,0,11,3460.0,9959.0,8264.0
2612,93214982,Noon,0.0,True,144,0,17,1237677.0,7691.0,319689.0
2613,100945273,Noon,-1.0,False,1047,0,28,132352.0,3155.0,4391.0
2614,119762699,Noon,-1.0,False,48,0,12,3460.0,9959.0,8264.0
2615,77192816,Noon,1.0,False,12,0,1,2699.0,7234.0,29640.0
2616,41786801,Noon,1.0,False,127,0,3,91962.0,23640.0,28778.0
2617,1288050427,Noon,1.0,False,13005,1,63,5035213.0,12550.0,5967.0
2618,1113507870413185024,Noon,1.0,True,31,0,0,,,
2619,614156493,Noon,1.0,False,75,0,7,643927.0,9667.0,21025.0
2620,155800643,Noon,1.0,True,78,0,0,10184.0,12890.0,30790.0
2621,924608970970382336,Noon,0.0,True,37,0,3,,,
2622,1088817055602757633,Noon,0.0,True,33,0,4,,,
2623,933941256186511360,Noon,0.0,True,136,0,5,,,
2624,83663427,Morning,1.0,False,79,0,5,168698.0,380.0,22617.0
2625,296107913,Morning,1.0,False,427,0,37,13657.0,5910.0,16195.0
2626,296107913,Morning,1.0,False,427,0,37,13658.0,5910.0,16195.0
2627,120123219,Morning,1.0,True,359,0,2,34405.0,1298.0,15395.0
2628,41786801,Morning,0.0,True,60,0,3,91962.0,23640.0,28778.0
2629,917317304513376256,Morning,1.0,True,446,0,26,,,
2630,321380775,Morning,1.0,True,72,0,11,25560.0,274338.0,22101.0
2631,553795674,Morning,1.0,True,5381,1,27,45782.0,14849.0,11121.0
2632,2318873012,Morning,0.0,False,57,0,4,13193.0,5117.0,8755.0
2633,48967035,Morning,-1.0,False,18,0,2,967.0,8236.0,44672.0
2634,764553876129345536,Morning,0.0,True,42,0,0,,,
2635,545110987,Morning,-1.0,False,775,0,27,26045.0,14096.0,157873.0
2636,1317803029,Morning,1.0,True,41,0,1,12927.0,356.0,7834.0
2637,2155425056,Morning,1.0,True,79,0,5,1766.0,3576.0,5699.0
2638,1317803029,Morning,1.0,True,62,0,2,12927.0,356.0,7834.0
